timestamp,city,cell_id,latitude,longitude,throughput_mbps,latency_ms,packet_loss_pct,rsrp_dbm,users_connected
2025-12-04 15:48:00,Chennai,CHE_C1,13.0827,80.2707,151.01,18.89,0.316,-78.7,47
2025-12-04 15:48:30,Chennai,CHE_C1,13.0827,80.2707,161.04,20.8,0.256,-93.0,62
2025-12-04 15:49:00,Chennai,CHE_C1,13.0827,80.2707,153.1,20.31,0.274,-85.0,71
2025-12-04 15:49:30,Chennai,CHE_C1,13.0827,80.2707,167.84,26.41,0.121,-80.3,64
2025-12-04 15:50:00,Chennai,CHE_C1,13.0827,80.2707,167.56,29.05,0.266,-88.2,62
2025-12-04 15:50:30,Chennai,CHE_C1,13.0827,80.2707,150.81,23.69,0.158,-93.0,97
2025-12-04 15:51:00,Chennai,CHE_C1,13.0827,80.2707,179.03,17.05,0.399,-92.8,51
2025-12-04 15:51:30,Chennai,CHE_C1,13.0827,80.2707,138.5,20.21,0.334,-89.8,92
2025-12-04 15:52:00,Chennai,CHE_C1,13.0827,80.2707,129.23,26.57,0.117,-82.6,75
2025-12-04 15:52:30,Chennai,CHE_C1,13.0827,80.2707,164.11,29.65,0.272,-84.2,62
2025-12-04 16:04:00,Chennai,CHE_C1,13.0827,80.2707,151.01,18.89,0.316,-78.7,47
2025-12-05 00:00:00,Chennai,CHE_C1,13.0827,80.2707,151.01,18.89,0.316,-78.7,47
2025-12-05 00:00:30,Chennai,CHE_C1,13.0827,80.2707,161.04,20.8,0.256,-93.0,62
2025-12-05 00:01:00,Chennai,CHE_C1,13.0827,80.2707,153.1,20.31,0.274,-85.0,71
2025-12-05 00:01:30,Chennai,CHE_C1,13.0827,80.2707,167.84,26.41,0.121,-80.3,64
2025-12-05 00:02:00,Chennai,CHE_C1,13.0827,80.2707,167.56,29.05,0.266,-88.2,62
2025-12-05 00:02:30,Chennai,CHE_C1,13.0827,80.2707,150.81,23.69,0.158,-93.0,97
2025-12-05 19:55:00,Chennai,CHE_C1,13.0827,80.2707,81.01,78.89,1.516,-78.7,127
2025-12-05 19:55:30,Chennai,CHE_C1,13.0827,80.2707,91.04,80.8,1.456,-93.0,142
2025-12-05 19:56:00,Chennai,CHE_C1,13.0827,80.2707,83.1,80.31,1.474,-85.0,151
2025-12-05 19:56:30,Chennai,CHE_C1,13.0827,80.2707,97.84,86.41,1.321,-80.3,144
2025-12-05 19:57:00,Chennai,CHE_C1,13.0827,80.2707,97.56,89.05,1.466,-88.2,142
2025-12-05 19:57:30,Chennai,CHE_C1,13.0827,80.2707,80.81,83.69,1.358,-93.0,177
